scenario,outcome,stat,year,value
scenario_offer-75.0_accept-75.0,anemic,lower,2017,0.2139078113037162
scenario_offer-75.0_accept-75.0,anemic,lower,2018,0.2287349893488001
scenario_offer-75.0_accept-75.0,anemic,lower,2019,0.214162077104642
scenario_offer-75.0_accept-75.0,anemic,lower,2020,0.1860844017094017
scenario_offer-75.0_accept-75.0,anemic,lower,2021,0.21687934324073588
scenario_offer-75.0_accept-75.0,anemic,lower,2022,0.20307491805105168
scenario_offer-75.0_accept-75.0,anemic,lower,2023,0.24427340951731194
scenario_offer-75.0_accept-75.0,anemic,lower,2024,0.20723467295756454
scenario_offer-75.0_accept-75.0,anemic,lower,2025,0.23087209302325581
scenario_offer-75.0_accept-75.0,anemic,lower,2026,0.22989841144461995
scenario_offer-75.0_accept-75.0,anemic,lower,2027,0.17439447125932428
scenario_offer-75.0_accept-75.0,anemic,lower,2028,0.21689061154177433
scenario_offer-75.0_accept-75.0,anemic,lower,2029,0.2210919540229885
scenario_offer-75.0_accept-75.0,anemic,lower,2030,0.23480170510771103
scenario_offer-75.0_accept-75.0,anemic,lower,2031,0.2095189393939394
scenario_offer-75.0_accept-75.0,anemic,lower,2032,0.17955282407058293
scenario_offer-75.0_accept-75.0,anemic,upper,2000,0.27846322016460906
scenario_offer-75.0_accept-75.0,anemic,upper,2001,0.23832506471095774
scenario_offer-75.0_accept-75.0,anemic,upper,2002,0.2691006019467213
scenario_offer-75.0_accept-75.0,anemic,upper,2003,0.23472892888498684
scenario_offer-75.0_accept-75.0,anemic,upper,2004,0.2555195615982242
scenario_offer-75.0_accept-75.0,anemic,upper,2005,0.23414475766046094
scenario_offer-75.0_accept-75.0,anemic,upper,2006,0.27816976649794667
scenario_offer-75.0_accept-75.0,anemic,upper,2007,0.213352549618997
scenario_offer-75.0_accept-75.0,anemic,upper,2008,0.24486292899103368
scenario_offer-75.0_accept-75.0,anemic,upper,2009,0.2777672851885746
scenario_offer-75.0_accept-75.0,anemic,upper,2010,0.23570615391510913
scenario_offer-75.0_accept-75.0,anemic,upper,2011,0.23042521994134899
scenario_offer-75.0_accept-75.0,anemic,upper,2012,0.223695884447962
scenario_offer-75.0_accept-75.0,anemic,upper,2013,0.2680095502901354
scenario_offer-75.0_accept-75.0,anemic,upper,2014,0.24206678067175302
scenario_offer-75.0_accept-75.0,anemic,upper,2015,0.2600342339008142
scenario_offer-75.0_accept-75.0,anemic,upper,2016,0.24726713967494432
scenario_offer-75.0_accept-75.0,anemic,upper,2017,0.24716654560683693
scenario_offer-75.0_accept-75.0,anemic,upper,2018,0.2376179015565205
scenario_offer-75.0_accept-75.0,anemic,upper,2019,0.2431398656418326
scenario_offer-75.0_accept-75.0,anemic,upper,2020,0.22025462962962963
scenario_offer-75.0_accept-75.0,anemic,upper,2021,0.25685553746783596
scenario_offer-75.0_accept-75.0,anemic,upper,2022,0.2110912550650021
scenario_offer-75.0_accept-75.0,anemic,upper,2023,0.258370288248337
scenario_offer-75.0_accept-75.0,anemic,upper,2024,0.20745345016429353
scenario_offer-75.0_accept-75.0,anemic,upper,2025,0.23478085867620752
scenario_offer-75.0_accept-75.0,anemic,upper,2026,0.2314408899420748
scenario_offer-75.0_accept-75.0,anemic,upper,2027,0.2618494953927161
scenario_offer-75.0_accept-75.0,anemic,upper,2028,0.24012919896640825
scenario_offer-75.0_accept-75.0,anemic,upper,2029,0.2363793103448276
scenario_offer-75.0_accept-75.0,anemic,upper,2030,0.24692167161452389
scenario_offer-75.0_accept-75.0,anemic,upper,2031,0.2334608585858586
scenario_offer-75.0_accept-75.0,anemic,upper,2032,0.20166528416660381
scenario_offer-75.0_accept-75.0,pain,mean,2000,0.19873971193415638
scenario_offer-75.0_accept-75.0,pain,mean,2001,0.22399117276166458
scenario_offer-75.0_accept-75.0,pain,mean,2002,0.19425589139344263
scenario_offer-75.0_accept-75.0,pain,mean,2003,0.20700907228563067
scenario_offer-75.0_accept-75.0,pain,mean,2004,0.15867785793562708
scenario_offer-75.0_accept-75.0,pain,mean,2005,0.1562944992352724
scenario_offer-75.0_accept-75.0,pain,mean,2006,0.16635230636997422
scenario_offer-75.0_accept-75.0,pain,mean,2007,0.17302963849016478
scenario_offer-75.0_accept-75.0,pain,mean,2008,0.15561681954034834
scenario_offer-75.0_accept-75.0,pain,mean,2009,0.17168363870013045
scenario_offer-75.0_accept-75.0,pain,mean,2010,0.16469902738559455
scenario_offer-75.0_accept-75.0,pain,mean,2011,0.1434067724390305
scenario_offer-75.0_accept-75.0,pain,mean,2012,0.17063711911357343
scenario_offer-75.0_accept-75.0,pain,mean,2013,0.16465183752417795
scenario_offer-75.0_accept-75.0,pain,mean,2014,0.1568885381040077
scenario_offer-75.0_accept-75.0,pain,mean,2015,0.14396743153219838
scenario_offer-75.0_accept-75.0,pain,mean,2016,0.177831862057586
scenario_offer-75.0_accept-75.0,pain,mean,2017,0.15858183317301083
scenario_offer-75.0_accept-75.0,pain,mean,2018,0.16768570477010375
scenario_offer-75.0_accept-75.0,pain,mean,2019,0.18331719421412576
scenario_offer-75.0_accept-75.0,pain,mean,2020,0.1605798907882241
scenario_offer-75.0_accept-75.0,pain,mean,2021,0.14625671725393408
scenario_offer-75.0_accept-75.0,pain,mean,2022,0.16198037916415003
scenario_offer-75.0_accept-75.0,pain,mean,2023,0.14882028540565126
scenario_offer-75.0_accept-75.0,pain,mean,2024,0.16335551998202602
scenario_offer-75.0_accept-75.0,pain,mean,2025,0.135912343470483
scenario_offer-75.0_accept-75.0,pain,mean,2026,0.15345796032999826
scenario_offer-75.0_accept-75.0,pain,mean,2027,0.1499067573497148
scenario_offer-75.0_accept-75.0,pain,mean,2028,0.160088285960379
scenario_offer-75.0_accept-75.0,pain,mean,2029,0.12873563218390804
scenario_offer-75.0_accept-75.0,pain,mean,2030,0.1448960949988582
scenario_offer-75.0_accept-75.0,pain,mean,2031,0.1268939393939394
scenario_offer-75.0_accept-75.0,pain,mean,2032,0.16368298016740818
scenario_offer-75.0_accept-75.0,pain,lower,2000,0.1959786522633745
scenario_offer-75.0_accept-75.0,pain,lower,2001,0.21755201765447665
scenario_offer-75.0_accept-75.0,pain,lower,2002,0.18412685706967213
scenario_offer-75.0_accept-75.0,pain,lower,2003,0.1875892595844308
scenario_offer-75.0_accept-75.0,pain,lower,2004,0.13017653995560488
scenario_offer-75.0_accept-75.0,pain,lower,2005,0.14880412425504985
scenario_offer-75.0_accept-75.0,pain,lower,2006,0.143114912615796
scenario_offer-75.0_accept-75.0,pain,lower,2007,0.17178279505582136
scenario_offer-75.0_accept-75.0,pain,lower,2008,0.13955503452540452
scenario_offer-75.0_accept-75.0,pain,lower,2009,0.15609970988531707
scenario_offer-75.0_accept-75.0,pain,lower,2010,0.1556976379364439
scenario_offer-75.0_accept-75.0,pain,lower,2011,0.1208455522971652
scenario_offer-75.0_accept-75.0,pain,lower,2012,0.14274238227146815
scenario_offer-75.0_accept-75.0,pain,lower,2013,0.15936895551257252
scenario_offer-75.0_accept-75.0,pain,lower,2014,0.15109839515916862
scenario_offer-75.0_accept-75.0,pain,lower,2015,0.1429126572908956
scenario_offer-75.0_accept-75.0,pain,lower,2016,0.1621173995544922
scenario_offer-75.0_accept-75.0,pain,lower,2017,0.15792909165865054
scenario_offer-75.0_accept-75.0,pain,lower,2018,0.1565940039085819
scenario_offer-75.0_accept-75.0,pain,lower,2019,0.17831220117412092
scenario_offer-75.0_accept-75.0,pain,lower,2020,0.14642405626780627
scenario_offer-75.0_accept-75.0,pain,lower,2021,0.13033441859650965
scenario_offer-75.0_accept-75.0,pain,lower,2022,0.14581400667319522
scenario_offer-75.0_accept-75.0,pain,lower,2023,0.14183125817272157
scenario_offer-75.0_accept-75.0,pain,lower,2024,0.15467380009548687
scenario_offer-75.0_accept-75.0,pain,lower,2025,0.13468023255813952
scenario_offer-75.0_accept-75.0,pain,lower,2026,0.14841363875724065
scenario_offer-75.0_accept-75.0,pain,lower,2027,0.14668138437911366
scenario_offer-75.0_accept-75.0,pain,lower,2028,0.15823697243755383
scenario_offer-75.0_accept-75.0,pain,lower,2029,0.12
scenario_offer-75.0_accept-75.0,pain,lower,2030,0.12735974727867855
scenario_offer-75.0_accept-75.0,pain,lower,2031,0.12077651515151515
scenario_offer-75.0_accept-75.0,pain,lower,2032,0.16120428323655833
scenario_offer-75.0_accept-75.0,pain,upper,2000,0.20150077160493826
scenario_offer-75.0_accept-75.0,pain,upper,2001,0.23043032786885248
scenario_offer-75.0_accept-75.0,pain,upper,2002,0.20438492571721312
scenario_offer-75.0_accept-75.0,pain,upper,2003,0.22642888498683056
scenario_offer-75.0_accept-75.0,pain,upper,2004,0.18717917591564928
scenario_offer-75.0_accept-75.0,pain,upper,2005,0.16378487421549495
scenario_offer-75.0_accept-75.0,pain,upper,2006,0.1895897001241524
scenario_offer-75.0_accept-75.0,pain,upper,2007,0.17427648192450823
scenario_offer-75.0_accept-75.0,pain,upper,2008,0.17167860455529216
scenario_offer-75.0_accept-75.0,pain,upper,2009,0.18726756751494383
scenario_offer-75.0_accept-75.0,pain,upper,2010,0.17370041683474519
scenario_offer-75.0_accept-75.0,pain,upper,2011,0.16596799258089578
scenario_offer-75.0_accept-75.0,pain,upper,2012,0.19853185595567868
scenario_offer-75.0_accept-75.0,pain,upper,2013,0.16993471953578337
scenario_offer-75.0_accept-75.0,pain,upper,2014,0.1626786810488468
scenario_offer-75.0_accept-75.0,pain,upper,2015,0.1450222057735011
scenario_offer-75.0_accept-75.0,pain,upper,2016,0.1935463245606798
scenario_offer-75.0_accept-75.0,pain,upper,2017,0.15923457468737115
scenario_offer-75.0_accept-75.0,pain,upper,2018,0.17877740563162559
scenario_offer-75.0_accept-75.0,pain,upper,2019,0.1883221872541306
scenario_offer-75.0_accept-75.0,pain,upper,2020,0.17473572530864195
scenario_offer-75.0_accept-75.0,pain,upper,2021,0.1621790159113585
scenario_offer-75.0_accept-75.0,pain,upper,2022,0.17814675165510488
scenario_offer-75.0_accept-75.0,pain,upper,2023,0.15580931263858094
scenario_offer-75.0_accept-75.0,pain,upper,2024,0.17203723986856514
scenario_offer-75.0_accept-75.0,pain,upper,2025,0.1371444543828265
scenario_offer-75.0_accept-75.0,pain,upper,2026,0.15850228190275584
scenario_offer-75.0_accept-75.0,pain,upper,2027,0.15313213032031592
scenario_offer-75.0_accept-75.0,pain,upper,2028,0.16193959948320413
scenario_offer-75.0_accept-75.0,pain,upper,2029,0.1374712643678161
scenario_offer-75.0_accept-75.0,pain,upper,2030,0.16243244271903784
scenario_offer-75.0_accept-75.0,pain,upper,2031,0.13301136363636362
scenario_offer-75.0_accept-75.0,pain,upper,2032,0.16616167709825805
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2000,0.15771329447796595
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2001,0.16468133434581828
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2002,0.17007654862767568
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2003,0.17359065472323623
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2004,0.1620657806668202
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2005,0.1508952232165316
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2006,0.1527908328556548
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2007,0.1300609630379367
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2008,0.1379266075955149
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2009,0.11198787968244919
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2010,0.12431432635330686
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2011,0.16927480282253976
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2012,0.1532755549555844
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2013,0.2001107380274047
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2014,0.1676904557489265
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2015,0.14171047103047096
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2016,0.13427860768813452
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2017,0.18911732956212363
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2018,0.18937962265860817
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2019,0.17949651428818097
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2020,0.16186463760895292
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2021,0.09249830090597208
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2022,0.15980081814320946
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2023,0.16141598370765037
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2024,0.15436230436230436
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2025,0.14747213845707363
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2026,0.12659100026197728
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2027,0.12014391791690643
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2028,0.11068051892764535
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2029,0.1225139594704812
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2030,0.16222252001487092
scenario_offer-75.0_accept-75.0,prop_disrupted,mean,2031,0.15866143485958578
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2000,0.15056239698104112
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2001,0.15686750079279813
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2002,0.1646735667461106
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2003,0.15669646173473709
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2004,0.13605623487421786
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2005,0.10842052187354381
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2006,0.10864152576976685
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2007,0.12589386430741886
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2008,0.12923161385636353
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2009,0.1117011112870436
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2010,0.1076900159377983
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2011,0.13335198595328582
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2012,0.1360118998260007
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2013,0.177709825668159
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2014,0.15687870711571358
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2015,0.1198806505230412
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2016,0.12520317061277736
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2017,0.17612253314477283
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2018,0.1692903587287645
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2019,0.16564024594232926
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2020,0.14504385442733456
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2021,0.07224215891254246
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2022,0.15222844320534537
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2023,0.1384387645533479
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2024,0.15414217726717724
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2025,0.1251949328057738
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2026,0.10592617869306088
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2027,0.11714168321567749
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2028,0.10721988484057449
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2029,0.11235550379572119
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2030,0.14968010889693234
scenario_offer-75.0_accept-75.0,prop_disrupted,lower,2031,0.15341634057610445
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2000,0.16486419197489074
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2001,0.17249516789883843
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2002,0.17547953050924078
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2003,0.19048484771173538
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2004,0.18807532645942257
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2005,0.19336992455951937
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2006,0.19694013994154277
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2007,0.13422806176845456
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2008,0.14662160133466626
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2009,0.1122746480778548
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2010,0.1409386367688154
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2011,0.2051976196917937
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2012,0.1705392100851681
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2013,0.2225116503866504
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2014,0.17850220438213937
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2015,0.16354029153790076
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2016,0.14335404476349167
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2017,0.2021121259794744
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2018,0.20946888658845184
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2019,0.19335278263403266
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2020,0.1786854207905713
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2021,0.11275444289940167
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2022,0.1673731930810735
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2023,0.18439320286195285
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2024,0.15458243145743147
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2025,0.16974934410837347
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2026,0.14725582183089367
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2027,0.12314615261813537
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2028,0.11414115301471624
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2029,0.13267241514524122
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2030,0.17476493113280953
scenario_offer-75.0_accept-75.0,prop_disrupted,upper,2031,0.1639065291430671
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2000,102.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2001,187.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2002,252.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2003,307.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2004,348.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2005,383.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2006,412.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2007,438.5
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2008,471.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2009,504.5
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2010,543.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2011,597.5
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2012,647.5
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2013,711.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2014,766.5
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2015,809.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2016,840.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2017,888.5
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2018,945.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2019,999.5
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2020,1050.5
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2021,1079.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2022,1126.5
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2023,1173.5
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2024,1217.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2025,1257.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2026,1298.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2027,1337.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2028,1372.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2029,1405.0
scenario_offer-75.0_accept-75.0,n_disruptions,mean,2030,1447.0
